Nome: BELEM;;;;;;;;;
Codigo Estacao: 82191;;;;;;;;;
Latitude: -1.43583333;;;;;;;;;
Longitude: -48.43722221;;;;;;;;;
Altitude: 7.13;;;;;;;;;
Situacao: Operante;;;;;;;;;
Data Inicial: 1990-01-01;;;;;;;;;
Data Final: 2023-10-01;;;;;;;;;
Periodicidade da Medicao: Diaria;;;;;;;;;
;;;;;;;;;
Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(ï¿½ï;TEMPERATURA MEDIA COMPENSADA, DIARIA(ï¿½ï;TEMPERATURA MINIMA, DIARIA(ï¿½ï;UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s)
04/06/2007;2;10,2;0;32,9;27,86;23,6;74;59;1,9
05/06/2007;2,3;7,4;19,7;32;27,12;22,9;89,75;78;0,633333
06/06/2007;1,4;10,2;10,2;31,9;26,96;23,1;83,25;69;1,366667
07/06/2007;1,6;10,3;11,1;32,5;26,82;22,8;79,25;62;1,7
08/06/2007;1,9;9,3;0,4;32,8;27,46;23,5;81;70;2,3
09/06/2007;2;7,2;0;32;26,66;23,4;82,5;67;1,4
10/06/2007;1,4;5,8;5,1;31,2;26,54;23,3;87,25;83;1,333333
11/06/2007;1,4;7,6;2,1;31,9;26,8;22,4;83;66;1,666667
12/06/2007;1,3;10,1;3,7;32,5;27,12;23,1;78,75;61;1,5
13/06/2007;1,9;8,1;2,3;32,2;27,24;23,8;82,5;67;1,633333
14/06/2007;1,7;6,8;0,2;31,8;26,06;22,8;85,5;67;1,5
15/06/2007;1,4;5;9,4;31,7;25,94;23;88,75;75;0,866667
16/06/2007;1;9,8;36,6;31,5;26,34;22,8;83,5;70;1,933333
17/06/2007;1,6;7,9;4,6;32;26,7;23,1;86,25;68;1,033333
18/06/2007;1,4;6,4;14,3;30,6;25,1;22,1;89,25;85;1,166667
19/06/2007;0,8;5,6;41,3;30,6;25,56;21,8;90,5;85;0,833333
20/06/2007;1,9;10;9,1;31,5;26,18;21,8;83,75;75;2,2
21/06/2007;1,1;9,3;13,1;31,9;26,2;22,4;83,25;67;2,033333
22/06/2007;1,4;10,4;5,1;31,4;26,94;22;77,25;60;2,133333
23/06/2007;2,2;9,4;0,2;32;26,9;22,8;78,75;64;2,166667
24/06/2007;1,9;6,2;3,6;32,2;27,48;23,8;96,75;85;0,933333
25/06/2007;1,7;6,9;0;32,7;28,1;23,9;79,25;63;2,033333
26/06/2007;2,1;8;0,1;32,3;27,6;23,9;77;63;1,766667
27/06/2007;2;10,2;5,1;31,7;27,12;22,5;78,5;64;2,033333
28/06/2007;1,9;10,2;0;32,2;27,48;22,5;75,5;61;1,933333
29/06/2007;2,6;10,2;0;33,1;26,78;23,8;80,75;62;1,5
30/06/2007;2;9,5;15,5;32,4;26,78;23,5;81,75;68;2,633333
01/07/2007;1,6;9,6;37,9;32,1;27,14;22,6;78,75;67;1,966667
02/07/2007;1,9;9,2;0,1;32,6;27,48;23,5;78;69;5,7
03/07/2007;1,7;8,6;9,2;32,4;27,14;23,9;81,25;71;1,033333
04/07/2007;1,8;7,8;0;32,1;26,9;22,7;81,75;64;1,266667
05/07/2007;1,4;9,6;2,9;31,9;26,58;24,3;85,75;66;1,466667
06/07/2007;2;9,4;29,2;32,1;26,3;22,1;88,75;67;1,466667
07/07/2007;1;9;11,4;30,5;26,66;22,7;84,75;75;1,9
08/07/2007;1,8;9,4;2,4;31,8;26,74;23,3;84,75;67;2,866667
09/07/2007;1,6;5,2;18,8;30,7;26,24;23,7;90,25;85;0,666667
10/07/2007;1;3,3;11,8;31,3;25,82;23;87,25;73;0,833333
11/07/2007;1;3,5;4,8;31,6;25,9;22,9;88,75;78;0,7
12/07/2007;1,2;7,2;5,6;31,5;26,02;23,5;87,5;70;1,4
13/07/2007;1;6,7;10,4;30,9;25,66;22;86,25;76;0,866667
14/07/2007;1,1;9,4;5,8;31,7;26,26;22,1;83,75;67;1,466667
15/07/2007;1,6;7,6;0;31,3;26,88;23,1;82,25;72;1,7
16/07/2007;1,6;9,6;0;32,6;26,88;23,7;81,5;65;1,266667
17/07/2007;1,7;8;5,7;32;27,32;22,8;80,75;70;1,866667
18/07/2007;1,3;9,1;0;32,2;26,68;23;79,75;67;1,866667
19/07/2007;1,8;0,3;0,2;32,7;27,48;23,1;80;68;2,066667
20/07/2007;2,1;9,1;0;32,7;27,08;23,5;82,5;66;1,266667
21/07/2007;1,7;8,7;8,2;32,2;26,76;23;81,25;67;2,2
22/07/2007;1,8;9,7;0;31,8;26,68;22,2;78;62;2,766667
23/07/2007;1,9;9,9;2,6;32,2;27,14;21,6;77,25;65;0,966667
24/07/2007;2,1;9,6;0;32,8;27,38;22,7;76;67;1,566667
25/07/2007;2,2;6,7;0;32,2;26,28;23;84,75;77;1,7
26/07/2007;1,5;8,3;10,9;32,3;26,48;23,1;79,75;66;1,133333
27/07/2007;1,7;10,2;0;33;27,86;23,7;74;59;1,866667
28/07/2007;2,6;9,6;0;32,6;27,02;23,5;79,75;63;1,633333
29/07/2007;1,9;9,4;10,1;32,2;26,46;22,9;83,5;71;1,266667
30/07/2007;1,5;5,8;3,6;31,8;26,74;23,4;86;84;0,8
31/07/2007;1,4;10;4,8;31,5;26,52;21,5;79,75;62;0,833333
01/08/2007;0,9;10,4;0;32,3;27,68;23,9;74,5;57;2,1
02/08/2007;3,5;9,3;0;33;27,96;23,3;75,25;56;2,1
03/08/2007;2,2;10,1;0,3;32,6;27,44;22,3;75;60;2,066667
04/08/2007;2,6;10,4;0;33,1;27,96;23,1;72;61;1,733333
05/08/2007;2,5;6,2;0;31,8;26,58;23,7;82,75;72;1,9
06/08/2007;1,4;5,2;5,2;30,3;25,7;22,4;90,25;84;0,166667
07/08/2007;0,9;8,4;9,2;31,6;26,28;21,2;82,5;71;1,566667
08/08/2007;1,5;8,7;0;32;26,58;23;80,75;67;1,566667
09/08/2007;1,6;7,8;1,6;31,4;26,06;22,3;82,5;70;1,7
10/08/2007;1,7;9,5;18,3;31,7;26,72;22,1;80;63;1,566667
11/08/2007;1,7;7,4;0;32,4;27,84;23,7;77,25;62;1,533333
12/08/2007;2;5,5;0;31,6;26,66;23,9;80,75;67;1,7
13/08/2007;1,3;7,7;0,8;31,5;27,2;23;77,5;65;1,533333
14/08/2007;1,9;8,8;0;32;26,68;22,5;78,25;63;2,433333
15/08/2007;1,9;8,6;3,2;32,4;27,18;22,5;77,75;60;1,533333
16/08/2007;2;9,3;0;31,8;26,9;23,3;78;60;1,9
17/08/2007;2,1;8;0;32,6;27,46;24,4;81,5;70;2,233333
18/08/2007;2;7;0;31,8;26,96;23,7;82,75;70;2,066667
19/08/2007;1,4;10,2;29;31,9;27,66;23,3;79,5;66;1,9
20/08/2007;1,8;9,5;0;33,5;28,2;24,1;73;58;2,4
21/08/2007;3,1;6,6;0;32,1;27,7;24,5;77,5;69;1,9
22/08/2007;2,9;6;0,2;32,6;26,54;23,5;85;71;1,4
23/08/2007;0,9;6,8;25,2;31,3;25,98;20,5;84,75;77;2,233333
24/08/2007;1,4;10,5;0,6;33,1;27,82;23;74,75;61;1,9
25/08/2007;2,5;10,3;0;33,1;27,58;23,3;75,25;60;2,066667
26/08/2007;2,4;6,9;2,8;32,8;26,5;23,8;84,5;67;1,7
27/08/2007;1,4;9,6;12,9;32,5;26,5;23,7;82,5;65;1,033333
28/08/2007;1,7;9;25,8;31,7;26,96;22,3;82,25;75;1,533333
29/08/2007;1,8;8,8;0;32,1;27,18;22,5;77;65;1,166667
30/08/2007;2,2;6,9;0,2;32,2;27,08;22,9;78,5;64;2,066667
31/08/2007;1,7;9,8;0;33,1;26,84;23,3;80;63;1,366667
01/09/2007;2,2;10,2;3,5;32,7;27,16;22,3;74,5;60;1,933333
02/09/2007;2,4;10,2;0;33,1;27,66;23;73,75;60;2,133333
03/09/2007;2;9;0,4;33,6;27,96;23,9;77,5;63;1
04/09/2007;2;8,9;0;33;27,62;23,5;74,75;56;2,2
05/09/2007;1,7;9;0,2;33,1;27,48;23,2;76;56;2,533333
06/09/2007;2,1;8,5;0;33,3;27,04;23,1;80;59;1,066667
07/09/2007;2,3;4;1,6;31,6;26,38;23,7;84,5;73;1,6
08/09/2007;1,6;7,6;0;33;27,62;23,3;73,75;61;2,4
09/09/2007;2,5;9,2;0;32,3;26,98;23,9;82,25;68;2,3
10/09/2007;1,8;9,5;2;32,9;27,8;23;77,25;60;2,533333
11/09/2007;1,8;8,8;0;33,3;28,12;23,9;77;61;2,533333
12/09/2007;2,3;10;0;33,4;28,06;23,6;72,25;56;2,366667
13/09/2007;2,9;10,2;0;33,7;28,14;23,7;71;56;2,833333
14/09/2007;2,6;8,2;0;33,1;27,32;22,7;78,5;71;1,3
15/09/2007;2,7;8,2;0,9;33,1;27,62;23;78,5;65;1,633333
16/09/2007;2,6;6,8;5,6;32,8;26,68;22,3;84,25;71;2,166667
17/09/2007;0,9;5,5;7,8;31,7;26,4;22,3;83;72;2,3
18/09/2007;1,4;6,4;1,8;31,6;26,6;21,8;83;82;1,766667
19/09/2007;2;9,1;9;32,7;27,12;22,1;77;67;2,666667
20/09/2007;1,5;8,4;0,8;33;26,78;22,3;81,75;72;1,533333
21/09/2007;1,3;6,3;2,1;31,6;26,14;23,3;84,5;75;1,933333
22/09/2007;1,1;10,1;26,7;32,8;27,66;22,7;79,75;64;2,133333
23/09/2007;2,3;9,4;0;33,1;27,16;23,7;79,5;63;2,033333
24/09/2007;0,8;7;10,3;32,1;26,06;23;87,75;72;1,866667
25/09/2007;1,1;7,3;10;31,6;26,88;22,6;84,75;73;1,3
26/09/2007;0,8;7,8;5,2;31,7;26,96;22,1;81;72;2,1
27/09/2007;1,3;9,2;0,5;33,2;27,78;23,5;77;62;1,933333
28/09/2007;1,2;6;0;32,1;26,52;22,8;81;76;2,633333
29/09/2007;0,9;8,2;7,8;32,9;27;22,3;78,25;70;2,5
30/09/2007;1,2;6,1;0,7;32,5;26,8;22,5;80,25;71;2,333333
01/10/2007;1,1;8,2;7,2;32,4;27,18;22,2;76,5;74;2,3
02/10/2007;1,3;4,6;0;32,6;26,78;22,9;81,5;76;null
03/10/2007;1,2;5,2;11,6;32,1;25,96;22,9;84,25;69;null
04/10/2007;1;6,9;4;31,1;26,4;23,1;84,5;72;null
05/10/2007;1,3;8;0,6;32,2;27,12;23;82;75;null
06/10/2007;1,3;6,6;4,3;32,2;26,9;22,9;78,75;71;null
07/10/2007;1,3;7,7;8,6;32,6;26,82;22,3;78,5;68;null
08/10/2007;1,2;2,3;1,1;32,9;27,32;22,1;77,25;64;null
09/10/2007;2;8,5;0;32,9;27,24;23,3;81;73;2,866667
10/10/2007;1,2;4,5;5,9;32,3;26,72;22,9;84,75;73;null
11/10/2007;1,4;6,5;4,3;31,9;27;23,3;82;72;null
12/10/2007;1,8;6,6;0;32,2;26,34;22,6;82,5;67;null
13/10/2007;1,3;7,5;3,8;32,1;27,04;23,2;78,25;64;null
14/10/2007;1,7;10,1;0,6;33,1;27,36;21,7;72;58;null
15/10/2007;2,7;null;0;32,6;27,5;23,7;81,5;74;null
16/10/2007;1,6;null;13,4;32,4;27,26;22,9;77;73;null
17/10/2007;2,1;null;0;31,6;26,04;22,7;88,25;76;null
18/10/2007;0,1;null;16,8;31,6;26,7;21,1;79,5;73;null
19/10/2007;2,2;null;0;31,8;26,82;22,5;84,75;79;null
20/10/2007;1,6;null;17,3;32,1;27,08;22,7;76,75;70;null
21/10/2007;2,1;null;1,3;32,5;27,38;23,2;83,75;73;null
22/10/2007;1,5;null;1,6;31,1;26,3;23,5;86,25;78;null
23/10/2007;1;null;15,5;31,3;26,28;21,5;81;73;null
24/10/2007;1,9;null;0;31,6;26,72;21,5;81,5;79;null
25/10/2007;1,6;null;0;32,2;26,5;22,9;86,25;78;null
26/10/2007;1,7;null;0;32,9;27,4;22,1;75,25;63;null
27/10/2007;2,2;null;0,1;33;27,68;23,6;75,5;62;null
28/10/2007;2,4;null;0,7;33,1;27,9;23,7;76,75;67;null
29/10/2007;2,1;null;0,2;32,1;26,88;23,4;87;80;null
30/10/2007;1,1;null;25,8;31,1;26,46;22,8;87,75;86;null
31/10/2007;1,4;null;24,2;31,4;26,82;22,3;79,75;73;null
01/11/2007;1,8;null;0;31,6;27,12;23,4;77;73;null
02/11/2007;2,1;null;0;32,5;27,58;23,4;74;62;null
03/11/2007;2,4;null;0;32,5;27,72;23,3;76,5;69;null
04/11/2007;2,3;null;0;32,9;27,66;23;76,75;71;null
05/11/2007;2,3;null;0;32,8;27,04;22,8;82,5;71;null
06/11/2007;1,8;null;3;33,4;27,76;23,1;71,5;60;null
07/11/2007;3;null;0;35,3;28,12;22,7;71,5;51;null
08/11/2007;2,3;null;2;35;28,56;23,7;71,5;56;null
09/11/2007;2,7;null;0;32,6;26,82;23,1;84,25;76;null
10/11/2007;1,6;null;20,8;30,8;26,22;21,9;89,75;86;null
11/11/2007;1,1;null;27,8;31,6;26,42;21,9;87,25;74;null
12/11/2007;1,1;null;3,6;32,6;27,14;22,7;79,5;71;null
13/11/2007;1,5;null;0;32,6;26,96;23,2;81,25;74;null
14/11/2007;2,2;null;0,5;33,1;27,44;23,5;75,75;67;null
15/11/2007;3,1;null;2,1;33,1;27,6;22,3;70,5;57;null
16/11/2007;2,9;null;0;33,4;27,96;22,7;77,75;66;null
17/11/2007;2,3;null;0;33,2;27,6;23,8;78,75;68;null
18/11/2007;1,5;null;10,6;32,5;27,42;22,9;79,5;73;null
19/11/2007;1,3;null;0;30,8;26,84;22,8;79;70;null
20/11/2007;1,1;null;0;31,8;27,04;22,3;77;71;2
21/11/2007;1,1;null;0;31,9;27,12;23,5;82,75;74;2,033333
22/11/2007;1;null;15,8;32,1;27,3;22,7;76;67;2,033333
23/11/2007;0,9;null;0;32,1;27,28;22,1;81,75;75;1,333333
24/11/2007;1,2;null;3,8;28,4;26,6;22,9;85,25;83;2,733333
25/11/2007;0,9;null;0,2;32,8;27,74;23,5;79,25;70;1,866667
26/11/2007;0,9;null;9;31,6;26,58;23,9;86,75;80;1,2
27/11/2007;0,4;null;18,3;31,4;27,26;23,7;85;79;0,6
28/11/2007;0,9;null;1,6;30,7;26,34;24,3;85,75;75;0,266667
29/11/2007;0,7;null;0;32,3;27,6;23,9;78,75;69;2,133333
30/11/2007;0,7;null;0;31,8;27,18;23,9;85,25;71;1,133333
01/12/2007;0,7;null;4,7;31,6;26,8;24,3;87,75;76;0,666667
02/12/2007;0,5;null;73,7;31,6;26,34;23,6;88;74;0,866667
03/12/2007;0,2;null;2,4;31,7;27,06;23,5;84,5;74;1,9
04/12/2007;1;null;0,6;31,6;26,98;22,5;80;70;1,9
05/12/2007;0,7;null;0;31,6;26,74;23,8;90;83;1,5
06/12/2007;1,1;null;27,7;31,2;26,12;22,9;89;78;1,566667
07/12/2007;0,7;5,7;15,7;30,8;27,04;23,6;84,25;76;1,366667
08/12/2007;1,2;1,2;0;30,2;25,54;23,3;89,5;78;1,033333
09/12/2007;1;4,3;8,8;31,7;26,66;23,2;85;75;1,7
10/12/2007;1,3;7,9;4,9;32,4;26,96;22,3;84;74;1,7
11/12/2007;1,5;8,8;1,2;32,3;26,42;23,1;85,5;67;1,2
12/12/2007;1,4;4,2;46,2;32,4;27,22;23,3;86,25;73;0,833333
13/12/2007;1;5,6;4,2;31,9;26,6;24;82;69;2,066667
14/12/2007;1,8;6,7;0;32,3;26,92;23,1;87,75;79;1,4
15/12/2007;1,5;6,6;13,5;31,9;27,06;22,8;83,25;72;1,366667
16/12/2007;1,6;5,7;0;32,1;26,24;23,5;84,5;68;1,7
17/12/2007;2,1;3;15,8;30,2;25,52;23,4;89,25;82;1,333333
18/12/2007;0,2;6,9;17,2;31,7;26,46;22,9;86;70;1,2
19/12/2007;1,3;6,5;11;31,8;26,06;23,4;91,75;86;1,733333
20/12/2007;1,1;6,4;48,9;31,6;26,02;21,9;91;83;1,033333
21/12/2007;1,2;7,9;20,6;32,1;26,68;22;86;77;1,5
22/12/2007;1,2;6,9;10,2;33,1;27,46;23;83;69;1,5
23/12/2007;1,7;7,1;1,7;32,6;27,42;23,2;79,5;69;1,7
24/12/2007;1,6;2,4;4,8;31,4;25,34;22,5;90;78;0,666667
25/12/2007;1,2;4,4;61;30,6;26;22,5;89,25;82;1,366667
26/12/2007;1;5,8;6,8;30,9;26,86;23,3;83,75;84;0,833333
27/12/2007;1,1;7,1;2,8;32,1;26,58;22,3;84,5;72;1,4
28/12/2007;1;1,4;4,3;29,6;25,78;23,5;89;86;2,066667
29/12/2007;1;1,2;11,9;35,2;25,74;22,4;93,75;86;0,866667
30/12/2007;0,5;3,1;15,3;30,1;25,18;22,4;92;81;1,033333
31/12/2007;0,7;2,9;18,6;28,8;24,46;21,8;91,5;90;1,333333
01/01/2008;0,7;1,8;4,6;29,1;24,56;21,5;93,75;88;0,966667
02/01/2008;0,4;0,5;18,7;28,3;25,14;22,8;91;84;0,6
03/01/2008;0,9;7,3;0,9;31,4;25,9;22,5;90;75;1,5
04/01/2008;0,9;2,3;25,8;28,9;25,24;22,4;94,25;90;0,533333
05/01/2008;0,9;5,9;4,6;31,1;25,4;21,8;93,25;89;0,766667
06/01/2008;0,9;6,1;19,1;31,1;25,76;21,2;88,5;82;1,9
07/01/2008;1;7,8;21,6;30,7;26,14;22;86,5;81;1,233333
08/01/2008;1,1;3,5;3,5;30,2;25,9;22,8;92;87;0,6
09/01/2008;1,2;1,5;11,3;29,3;25,48;23,1;94,75;93;0,833333
10/01/2008;0,6;5,4;21,6;30,8;25,7;22,6;89,75;74;1,366667
11/01/2008;0,7;8,3;34;31,3;26,68;21,9;86,5;76;1,033333
12/01/2008;1,6;9,8;0;32,2;26,76;23,4;84;68;1,4
13/01/2008;1,5;6,8;26,8;31,3;26;23,4;90,75;83;1,033333
14/01/2008;0,9;2,8;22,7;30,6;26,66;22,8;89,25;85;1,433333
15/01/2008;1,2;0;28,8;27,1;24;22,3;96,75;90;0,166667
16/01/2008;0,3;5,1;20,2;29,6;25,06;22,1;90,25;78;0,666667
17/01/2008;1;4;42,1;30,5;25,04;21,5;89,5;80;1,3
18/01/2008;1;0;2,3;28,1;24,82;22,6;93;91;0,833333
19/01/2008;0,7;2,5;10,5;29,3;25,54;22,7;94,75;93;0,266667
20/01/2008;0,8;0,3;29;28,1;24,98;22,6;93;86;0,266667
21/01/2008;0,4;0,2;16,3;28,3;25,2;23,3;94,25;88;0,266667
22/01/2008;0,4;4,4;4;29,7;25,9;23,5;87,25;79;1,533333
23/01/2008;1,4;2,1;0;29,9;25,72;23,4;92;87;0,766667
24/01/2008;0,6;5,5;13,3;30,7;25,58;22,4;91,75;85;0,966667
25/01/2008;1;1,6;22,3;30,6;25,82;23;95;89;0,966667
26/01/2008;1;1,4;12,1;29,7;25,9;23,4;92,25;81;1,066667
27/01/2008;1,1;0,3;37,5;27,2;24,64;23,2;97,25;96;0,833333
28/01/2008;0,2;0,9;30,8;28,6;25,14;23;95,5;92;0,233333
29/01/2008;0,8;4,9;17,6;30,9;25,76;22,4;91,75;76;0,533333
30/01/2008;0,5;5,5;7;30,7;26,58;23,2;88,75;78;1,9
31/01/2008;1,1;0,4;23,2;27,1;25,06;23,3;95,5;93;0,533333
01/02/2008;0,3;1,7;3,4;28,1;24,44;23;91,25;82;1,433333
02/02/2008;0,9;0,3;14,3;28,1;24,16;22,3;96;92;1,2
03/02/2008;0,3;2,7;54,2;28,3;24,54;22;94,25;86;1,533333
04/02/2008;0,5;4,7;26,7;30,3;25,6;21,4;90,25;79;1,033333
05/02/2008;0,8;0,4;2;28,2;25,16;23,3;93,75;86;0,6
06/02/2008;0,5;4,8;24,7;30,9;26,04;22,3;92,75;81;0,6
07/02/2008;0,8;5,9;23,2;31,3;25,8;21,7;90,75;76;1,366667
08/02/2008;1;7,5;21,4;32,2;26,1;22;86,25;64;1,466667
09/02/2008;1,2;8,4;23,4;31,1;26,46;22,2;86,5;79;1,166667
10/02/2008;1,4;8,2;1,9;32,1;26,44;22,7;87,5;80;1,566667
11/02/2008;1,3;5,9;24,6;31,7;25,94;23,1;89,75;80;2,066667
12/02/2008;1;6,7;25,3;30,8;26,66;23,1;86,75;73;1,6
13/02/2008;1,5;0,5;2,9;29,2;26,08;23,7;86;76;1,233333
14/02/2008;1,2;7,5;0;31,6;26,7;23,4;85;76;1,466667
15/02/2008;1,5;0,1;3,3;28,1;24,84;22,9;90;84;1,066667
16/02/2008;0,7;0,4;11,6;28,9;25,62;22,7;88,75;79;1,033333
17/02/2008;1;0,7;0,5;30,1;24,58;22,2;93,25;91;0,933333
18/02/2008;0,7;3,4;20,4;30,8;25,18;21,9;92;82;0,7
19/02/2008;0,7;7,8;15,5;32,1;26,28;22,9;87,5;66;1,433333
20/02/2008;1,2;1;10,7;29,5;25,1;23,1;93,5;91;0,866667
21/02/2008;0,7;0;24,7;26,6;23,8;22,6;94,75;84;0,833333
22/02/2008;0,8;1,4;21,8;29,4;25,08;22,1;95,25;93;0
23/02/2008;0,3;7,1;32,9;30,6;26,04;23,1;93;85;1,2
24/02/2008;0,7;8,4;5;32,3;27;22,9;81,25;66;1,433333
25/02/2008;1,6;8,1;7;31,6;26,88;22,5;84,75;77;1,733333
26/02/2008;1,6;4,9;3,5;31,2;26,14;22,9;91;86;0,866667
27/02/2008;0,9;7;22;31,3;26,4;22,9;86;73;0,833333
28/02/2008;1,3;5,2;0;32,3;26,98;23,7;91;89;0,766667
29/02/2008;1;0;23,9;29,1;26,08;23,7;91;89;0,366667
01/03/2008;1;0;3,2;29,7;25,62;23;93,75;89;0,933333
02/03/2008;0,6;0;43,9;26,5;23,7;22,1;95,75;94;1,1
03/03/2008;0,3;6,2;92,1;31,4;26,14;21,9;85,25;69;0,933333
04/03/2008;1,3;1,4;0;30,3;26,28;23,6;86,5;77;0,966667
05/03/2008;1,2;1,7;0;30,5;26,08;22,7;90,5;86;0,6
06/03/2008;1,2;9,4;5,3;32;26,1;22,3;82,5;64;0,633333
07/03/2008;1,7;0;32,9;28,1;25,3;23,3;87,25;77;1,2
08/03/2008;1,2;4,1;0;30,5;26,14;22,8;90,5;83;1,033333
09/03/2008;1;5,5;15,9;29,6;25,46;23,6;86,5;75;0,9
10/03/2008;1,3;7,8;2,3;31,4;26,16;23,3;89,25;79;0,7
11/03/2008;1,5;5,5;9,6;31;26,06;22;89,5;81;1,866667
12/03/2008;0,9;1,6;28,3;28,6;24,94;22;96,25;92;0,966667
13/03/2008;0,5;4,2;29,9;30,7;26,2;22,7;87,5;73;0,766667
14/03/2008;1,3;3,6;3,4;30,1;26,02;23,7;87,75;80;0,7
15/03/2008;1,5;2,2;0,8;31,1;27,02;23,7;84,75;80;0,5
16/03/2008;1,5;2,7;0,2;31,1;26,26;23,9;86,25;72;0,566667
17/03/2008;1,5;5,1;16,1;29,6;26,32;23,6;85;76;1,666667
18/03/2008;1,5;8,5;0,1;31,4;27,24;23,5;74,75;61;1,4
19/03/2008;2,1;6,6;0,3;31,6;26,96;23,1;81,5;68;1,766667
20/03/2008;2,6;4,4;5,2;31,6;26,26;23,5;91;85;1,366667
21/03/2008;1,7;3,3;39,8;29,6;26,1;23,4;91,5;90;0,833333
22/03/2008;0,9;8,5;28,4;32,1;26,34;22,6;85,5;67;0,9
23/03/2008;1,3;5,3;30,6;29,8;25,88;22,9;85,5;78;1,366667
24/03/2008;1,1;5,3;0,5;31,5;26,68;23,5;87,5;82;1,233333
25/03/2008;1,3;0;2,6;26,7;24,98;24;93,75;92;0,266667
26/03/2008;0,5;2,9;2;30,2;25,92;23;88,25;82;1,066667
27/03/2008;1,3;0,1;0,5;28,7;25,52;23,3;87;79;0,766667
28/03/2008;1;4,3;1,4;31,4;26,06;23,7;91,5;86;0,866667
29/03/2008;0,8;0;58,4;27;25,18;23,7;92,25;88;0,933333
30/03/2008;0,6;0,1;3,5;26,7;24,84;23;91,75;88;0,4
31/03/2008;0,6;1,6;0,2;28,6;24,66;22,2;94;90;0,933333
01/04/2008;0,2;0;131,4;25,6;23,76;22,8;96;92;0,433333
02/04/2008;0,6;0,7;24,3;28,2;24,66;21,8;96;91;0,433333
03/04/2008;0,7;2,3;1,5;29,3;25,38;22,7;91,25;82;0,966667
04/04/2008;0,7;1,5;0;28;25,32;23,3;92,5;87;1,133333
05/04/2008;0,9;8,7;36;31,2;26,72;23,3;82,5;64;1,066667
06/04/2008;1,8;0;47,5;26,7;24,18;22;94,25;88;0,533333
07/04/2008;0,5;7,2;1,6;31;26,58;22,8;81,5;66;1,6
08/04/2008;1,5;4,4;0;31,4;26,4;23,9;85,75;65;0,733333
09/04/2008;1,1;7,9;23,3;31,7;26,38;23,4;85,75;74;1,2
10/04/2008;1,3;6,5;10;31;25,42;22,1;90,5;86;1,866667
11/04/2008;0,9;3,4;30,7;30;25,82;23;89;79;0,8
12/04/2008;1,3;5,4;2,2;30,9;26;22,7;91,25;89;0,433333
13/04/2008;1,1;4;7,1;30,6;25,74;23,7;89;75;1,366667
14/04/2008;0,7;7,2;32,8;31,1;26,16;22;86,5;70;0,666667
15/04/2008;1,6;4,9;0;31,2;26,06;23,1;87,75;74;1,066667
16/04/2008;0,9;7,6;34,2;31,1;26,02;23;86,25;70;1,266667
17/04/2008;0,8;7,1;5,5;31,9;26,1;22,9;87,25;72;1,466667
18/04/2008;1,2;7,3;6,9;31,6;26,02;23;90;86;1,833333
19/04/2008;0,9;9;18,6;30,9;26,36;22,7;87;78;0,9
20/04/2008;1,3;5,2;14,5;31,5;26,18;23,5;87;73;1,233333
21/04/2008;0,8;8;11;32,5;26,74;23,1;85,5;67;1,066667
22/04/2008;1,3;5,1;6,2;31,6;26,28;23,4;90,25;87;1,033333
23/04/2008;0,9;5;14,8;31,1;26,2;23,1;93,25;90;0,633333
24/04/2008;1;5,3;7,7;30,6;26,12;22,8;93,75;90;0,2
25/04/2008;0,7;4,3;1,9;29,7;26,24;23,4;90,75;86;0,8
26/04/2008;0,9;4,9;5,1;30,9;26,72;23,5;87,25;74;0,5
27/04/2008;1;8,1;0,9;32,5;27,16;23,7;86,25;71;1,266667
28/04/2008;1,1;7,1;16,6;30,7;27,2;23,6;87,5;79;1,366667
29/04/2008;1,1;4,2;2,6;30,2;26,94;23,9;89;85;0,8
30/04/2008;1,3;4,3;10,2;30,4;26,78;23,7;87,5;79;1,233333
01/05/2008;null;4,4;0;32,2;27,2;24,4;84,5;73;0,733333
02/05/2008;null;3,9;0;31,1;26,66;24,3;88;78;1,033333
03/05/2008;null;7,3;5,1;33,1;27,16;23,6;86;70;0,733333
04/05/2008;null;5,4;6,8;30,6;26,9;23,7;86,25;79;0,966667
05/05/2008;null;4,6;7,8;31,1;26,56;23,1;85,75;73;0,933333
06/05/2008;null;5,3;0;31,6;26,84;23,9;84,25;69;1,633333
07/05/2008;null;5,6;0,2;31,5;26,74;23,5;88,5;81;0,6
08/05/2008;null;6,1;9,1;31,4;26,54;22,5;90;86;0,933333
09/05/2008;null;3,3;27,6;30,4;27,3;23,9;75,75;74;0,866667
10/05/2008;null;3,5;24,4;29,8;25,94;23,2;89;73;0,733333
11/05/2008;null;3,5;0;32;27,02;23,9;86,25;72;0,766667
12/05/2008;null;5,4;17;30,6;26,66;23,5;84,75;67;2,533333
13/05/2008;null;2,6;0;31,2;26,24;24,5;87,75;84;0,766667
14/05/2008;null;2,8;12,2;31;26,08;22,5;87,75;77;0,566667
15/05/2008;null;5;8,4;31,4;26,36;23;90,25;85;0,833333
